CMDLINE python particle_weight.py
MEM 786.527344 1626202291.7166
MEM 775.140625 1626202291.8254
MEM 774.382812 1626202291.9360
MEM 763.406250 1626202292.0467
MEM 737.023438 1626202292.1525
MEM 707.925781 1626202292.2611
MEM 680.703125 1626202292.3695
MEM 673.867188 1626202292.4903
MEM 672.812500 1626202292.5973
MEM 663.242188 1626202292.7047
MEM 639.843750 1626202292.8179
MEM 628.765625 1626202292.9567
MEM 585.601562 1626202293.0875
MEM 550.050781 1626202293.2343
MEM 532.281250 1626202293.3526
MEM 509.199219 1626202293.4782
MEM 495.167969 1626202293.5950
MEM 467.527344 1626202293.7127
MEM 459.445312 1626202293.8449
MEM 462.792969 1626202293.9522
MEM 461.265625 1626202294.0622
MEM 460.328125 1626202294.1747
MEM 460.410156 1626202294.2795
MEM 457.859375 1626202294.4216
MEM 459.398438 1626202294.5299
MEM 467.128906 1626202294.6404
MEM 471.468750 1626202294.7490
MEM 476.476562 1626202294.8546
MEM 479.835938 1626202294.9656
MEM 487.679688 1626202295.0728
MEM 496.933594 1626202295.1820
MEM 505.000000 1626202295.2924
MEM 514.023438 1626202295.4072
MEM 520.078125 1626202295.5208
MEM 530.847656 1626202295.6261
MEM 543.988281 1626202295.7357
MEM 556.441406 1626202295.8483
MEM 568.824219 1626202295.9530
MEM 579.316406 1626202296.0627
MEM 585.910156 1626202296.1893
MEM 583.933594 1626202296.3006
MEM 590.792969 1626202296.4115
MEM 575.597656 1626202296.5255
MEM 564.667969 1626202296.6356
MEM 574.316406 1626202296.7499
MEM 578.769531 1626202296.8554
MEM 589.136719 1626202296.9637
MEM 596.109375 1626202297.0715
MEM 605.218750 1626202297.1814
MEM 600.710938 1626202297.2896
MEM 604.058594 1626202297.3972
MEM 597.207031 1626202297.5066
MEM 610.082031 1626202297.6201
MEM 604.890625 1626202297.7317
MEM 604.523438 1626202297.8624
MEM 605.832031 1626202297.9734
MEM 584.128906 1626202298.0966
MEM 589.628906 1626202298.2033
MEM 599.722656 1626202298.3135
MEM 602.687500 1626202298.4367
MEM 607.507812 1626202298.5489
MEM 610.832031 1626202298.6831
MEM 625.750000 1626202298.7907
MEM 629.277344 1626202298.9039
MEM 639.613281 1626202299.0265
MEM 643.613281 1626202299.1372
MEM 656.179688 1626202299.2456
MEM 665.664062 1626202299.3764
MEM 674.230469 1626202299.4871
MEM 684.925781 1626202299.5972
MEM 696.960938 1626202299.7051
MEM 707.417969 1626202299.8147
MEM 721.433594 1626202299.9222
MEM 737.761719 1626202300.0310
MEM 751.820312 1626202300.1393
MEM 762.578125 1626202300.2453
MEM 773.640625 1626202300.3537
MEM 788.636719 1626202300.4632
MEM 808.582031 1626202300.5711
MEM 814.312500 1626202300.6814
MEM 828.078125 1626202300.7874
MEM 831.464844 1626202300.9114
MEM 841.210938 1626202301.0239
MEM 844.941406 1626202301.1334
MEM 824.054688 1626202301.2608
MEM 834.453125 1626202301.3772
MEM 831.187500 1626202301.4963
MEM 828.050781 1626202301.6128
MEM 818.632812 1626202301.7199
MEM 792.410156 1626202301.8274
MEM 759.937500 1626202301.9369
MEM 756.632812 1626202302.0443
MEM 734.500000 1626202302.1673
MEM 735.878906 1626202302.2728
MEM 715.230469 1626202302.3859
MEM 724.007812 1626202302.4947
MEM 706.230469 1626202302.6228
MEM 716.546875 1626202302.7517
MEM 727.546875 1626202302.8631
MEM 744.132812 1626202302.9710
MEM 756.960938 1626202303.0770
MEM 753.046875 1626202303.1854
MEM 766.683594 1626202303.2947
MEM 747.003906 1626202303.4014
MEM 744.281250 1626202303.5107
MEM 752.429688 1626202303.6200
MEM 751.351562 1626202303.7278
MEM 730.738281 1626202303.8369
MEM 722.062500 1626202303.9488
MEM 711.636719 1626202304.0532
MEM 695.867188 1626202304.1615
MEM 698.097656 1626202304.2680
MEM 695.652344 1626202304.3770
MEM 709.476562 1626202304.4855
MEM 721.113281 1626202304.5929
MEM 711.441406 1626202304.7022
MEM 699.160156 1626202304.8122
MEM 703.855469 1626202304.9191
MEM 700.226562 1626202305.0250
MEM 678.195312 1626202305.1348
MEM 649.609375 1626202305.2398
MEM 636.125000 1626202305.3511
MEM 624.066406 1626202305.4599
MEM 614.125000 1626202305.5672
MEM 600.339844 1626202305.6889
MEM 601.820312 1626202305.7996
MEM 586.050781 1626202305.9056
MEM 562.808594 1626202306.0193
MEM 566.355469 1626202306.1253
MEM 570.417969 1626202306.2384
MEM 576.218750 1626202306.3587
MEM 589.250000 1626202306.4709
MEM 606.484375 1626202306.5783
MEM 625.207031 1626202306.6862
MEM 640.113281 1626202306.7917
MEM 656.984375 1626202306.8971
MEM 675.125000 1626202307.0033
MEM 666.097656 1626202307.1122
MEM 668.097656 1626202307.2157
MEM 663.285156 1626202307.3198
MEM 643.250000 1626202307.4282
MEM 624.144531 1626202307.5332
MEM 594.511719 1626202307.6409
MEM 581.160156 1626202307.7517
MEM 592.578125 1626202307.8607
MEM 599.917969 1626202308.0008
MEM 604.066406 1626202308.1262
MEM 621.140625 1626202308.2345
MEM 635.378906 1626202308.3423
MEM 648.812500 1626202308.4488
MEM 660.453125 1626202308.5561
MEM 672.554688 1626202308.6653
MEM 653.140625 1626202308.7714
MEM 641.882812 1626202308.8769
MEM 629.625000 1626202308.9852
MEM 611.515625 1626202309.0921
MEM 581.300781 1626202309.2106
MEM 593.175781 1626202309.3169
MEM 605.652344 1626202309.4216
MEM 617.808594 1626202309.5285
MEM 629.113281 1626202309.6389
MEM 634.960938 1626202309.7501
MEM 644.199219 1626202309.8562
MEM 656.824219 1626202309.9653
MEM 672.480469 1626202310.0734
MEM 686.558594 1626202310.1839
MEM 697.667969 1626202310.2918
MEM 709.652344 1626202310.4014
MEM 721.367188 1626202310.5110
MEM 713.296875 1626202310.6168
MEM 705.234375 1626202310.7244
MEM 682.175781 1626202310.8448
MEM 668.445312 1626202310.9489
MEM 672.109375 1626202311.0556
MEM 656.566406 1626202311.1666
MEM 648.175781 1626202311.2760
MEM 657.761719 1626202311.3848
MEM 666.648438 1626202311.4910
MEM 673.132812 1626202311.5977
MEM 680.523438 1626202311.7031
MEM 695.828125 1626202311.8127
MEM 713.875000 1626202311.9188
MEM 731.148438 1626202312.0265
MEM 747.375000 1626202312.1355
MEM 766.425781 1626202312.2434
MEM 783.953125 1626202312.3529
MEM 798.507812 1626202312.4634
MEM 817.070312 1626202312.5719
MEM 833.820312 1626202312.6809
MEM 833.121094 1626202312.7890
MEM 816.972656 1626202312.8936
MEM 818.042969 1626202313.0259
MEM 829.472656 1626202313.1365
MEM 792.054688 1626202313.2447
MEM 770.292969 1626202313.3533
MEM 743.503906 1626202313.4608
MEM 754.679688 1626202313.6068
MEM 764.816406 1626202313.7168
MEM 775.652344 1626202313.8263
MEM 788.324219 1626202313.9359
MEM 796.574219 1626202314.0478
MEM 791.585938 1626202314.1540
MEM 775.695312 1626202314.2592
MEM 777.285156 1626202314.3676
MEM 775.101562 1626202314.4797
MEM 723.359375 1626202314.5972
MEM 682.851562 1626202314.7503
MEM 638.855469 1626202314.8565
MEM 620.449219 1626202314.9719
MEM 622.746094 1626202315.0798
MEM 627.796875 1626202315.1942
MEM 634.621094 1626202315.3045
MEM 643.558594 1626202315.4218
MEM 657.839844 1626202315.5276
MEM 670.175781 1626202315.6389
MEM 673.539062 1626202315.7537
MEM 637.894531 1626202315.8673
MEM 598.914062 1626202315.9909
MEM 592.367188 1626202316.1018
MEM 600.835938 1626202316.2104
MEM 605.320312 1626202316.3185
MEM 613.144531 1626202316.4301
MEM 620.960938 1626202316.5406
MEM 628.464844 1626202316.6498
MEM 635.468750 1626202316.7572
MEM 641.816406 1626202316.8672
MEM 651.707031 1626202316.9740
MEM 659.175781 1626202317.0829
MEM 667.636719 1626202317.1937
MEM 676.156250 1626202317.3030
MEM 697.886719 1626202317.4126
MEM 717.339844 1626202317.5196
MEM 731.441406 1626202317.6281
MEM 744.476562 1626202317.7359
MEM 739.585938 1626202317.8430
MEM 737.023438 1626202317.9500
MEM 745.421875 1626202318.0619
MEM 749.953125 1626202318.1698
MEM 737.019531 1626202318.2893
MEM 744.148438 1626202318.4014
MEM 736.269531 1626202318.5298
MEM 747.128906 1626202318.6438
MEM 748.859375 1626202318.7516
MEM 748.859375 1626202318.8916
MEM 751.824219 1626202319.0551
MEM 755.050781 1626202319.3116
MEM 755.453125 1626202319.4260
MEM 767.773438 1626202319.5373
MEM 771.847656 1626202319.6724
MEM 773.218750 1626202319.7930
MEM 783.515625 1626202319.9043
MEM 794.347656 1626202320.0172
MEM 766.199219 1626202320.1258
MEM 732.359375 1626202320.2401
MEM 697.843750 1626202320.3493
MEM 666.589844 1626202320.4573
MEM 638.308594 1626202320.5815
MEM 630.644531 1626202320.6891
MEM 609.515625 1626202320.8071
MEM 608.273438 1626202320.9176
MEM 613.718750 1626202321.0220
MEM 618.113281 1626202321.1404
MEM 618.300781 1626202321.2707
MEM 624.367188 1626202321.3753
MEM 637.761719 1626202321.4816
MEM 628.957031 1626202321.5931
MEM 599.636719 1626202321.6969
MEM 530.476562 1626202322.0230
MEM 524.605469 1626202322.1551
MEM 496.210938 1626202322.2711
MEM 476.128906 1626202322.3787
MEM 468.246094 1626202322.5870
MEM 469.589844 1626202322.6979
MEM 475.984375 1626202322.8112
MEM 479.632812 1626202322.9394
MEM 496.988281 1626202323.0451
MEM 511.304688 1626202323.1935
MEM 517.476562 1626202323.3021
MEM 531.949219 1626202323.4125
MEM 549.476562 1626202323.5514
MEM 564.785156 1626202323.6598
MEM 578.792969 1626202323.7712
MEM 595.398438 1626202323.9062
MEM 610.214844 1626202324.0131
MEM 616.023438 1626202324.1562
MEM 626.308594 1626202324.2635
MEM 644.640625 1626202324.3685
MEM 658.121094 1626202324.4872
MEM 666.753906 1626202324.5967
MEM 675.343750 1626202324.7224
MEM 682.734375 1626202324.8288
MEM 683.636719 1626202324.9411
MEM 669.828125 1626202325.0492
MEM 652.781250 1626202325.1584
MEM 622.496094 1626202325.2672
MEM 602.691406 1626202325.3741
MEM 602.804688 1626202325.4802
MEM 589.933594 1626202325.5893
MEM 580.054688 1626202325.7158
MEM 584.605469 1626202325.8242
MEM 584.617188 1626202326.0186
MEM 587.925781 1626202326.1258
MEM 591.535156 1626202326.2384
MEM 591.535156 1626202326.3466
MEM 591.562500 1626202326.4557
MEM 602.796875 1626202326.5655
MEM 613.453125 1626202326.6899
MEM 615.757812 1626202326.7998
MEM 619.929688 1626202326.9111
MEM 630.511719 1626202327.0199
MEM 640.523438 1626202327.1437
MEM 640.988281 1626202327.2535
MEM 645.023438 1626202327.3668
MEM 650.882812 1626202327.4807
MEM 655.105469 1626202327.5933
MEM 666.277344 1626202327.6992
MEM 667.937500 1626202327.8183
MEM 671.871094 1626202327.9270
MEM 672.304688 1626202328.0410
MEM 675.250000 1626202328.1488
MEM 648.132812 1626202328.2565
MEM 617.296875 1626202328.3834
MEM 614.464844 1626202328.4941
MEM 623.421875 1626202328.6009
MEM 606.503906 1626202328.7279
MEM 606.679688 1626202328.8416
MEM 608.015625 1626202328.9527
MEM 607.894531 1626202329.0718
MEM 597.957031 1626202329.1783
MEM 602.378906 1626202329.2929
MEM 605.742188 1626202329.4761
MEM 610.125000 1626202329.5884
MEM 623.363281 1626202329.7000
MEM 625.074219 1626202329.8490
MEM 627.382812 1626202329.9645
MEM 627.425781 1626202330.0789
MEM 638.000000 1626202330.3264
MEM 645.695312 1626202330.4382
MEM 654.515625 1626202330.5490
MEM 663.652344 1626202330.6675
MEM 663.738281 1626202330.9182
MEM 671.246094 1626202331.0307
MEM 676.683594 1626202331.1474
MEM 680.605469 1626202331.2633
MEM 682.035156 1626202331.3724
MEM 688.621094 1626202331.4819
MEM 694.253906 1626202331.5923
MEM 697.691406 1626202331.7108
MEM 697.933594 1626202331.8303
MEM 706.402344 1626202331.9460
MEM 716.625000 1626202332.0523
MEM 721.105469 1626202332.2584
MEM 726.605469 1626202332.3714
MEM 736.359375 1626202332.4770
MEM 748.101562 1626202332.5900
MEM 760.453125 1626202332.6995
MEM 768.972656 1626202332.8095
MEM 777.441406 1626202332.9207
MEM 788.421875 1626202333.0255
MEM 796.171875 1626202333.1341
MEM 808.492188 1626202333.2475
MEM 816.023438 1626202333.3636
MEM 822.023438 1626202333.4794
MEM 822.937500 1626202333.6254
MEM 829.207031 1626202333.7325
MEM 832.457031 1626202333.9133
MEM 839.082031 1626202334.0382
MEM 841.500000 1626202334.1506
MEM 849.027344 1626202334.2634
MEM 854.402344 1626202334.3786
MEM 863.273438 1626202334.4889
MEM 872.492188 1626202334.6029
MEM 881.257812 1626202334.7118
MEM 893.593750 1626202334.8173
MEM 903.261719 1626202334.9292
MEM 914.476562 1626202335.0729
MEM 930.343750 1626202335.1819
MEM 946.949219 1626202335.2929
MEM 957.351562 1626202335.4001
MEM 966.968750 1626202335.5070
MEM 968.546875 1626202335.6189
MEM 978.992188 1626202335.7258
MEM 990.187500 1626202335.8361
MEM 1006.812500 1626202335.9470
MEM 1026.812500 1626202336.0576
MEM 1041.410156 1626202336.1709
MEM 1056.398438 1626202336.2799
MEM 1070.269531 1626202336.3896
MEM 1084.558594 1626202336.4988
MEM 1099.304688 1626202336.6068
MEM 1114.566406 1626202336.7174
MEM 1128.527344 1626202336.8229
MEM 1142.804688 1626202336.9356
MEM 1160.246094 1626202337.0491
MEM 1162.460938 1626202337.1540
MEM 1164.011719 1626202337.2849
MEM 1163.253906 1626202337.4000
MEM 1168.222656 1626202337.5045
MEM 1161.121094 1626202337.6164
MEM 1162.027344 1626202337.7256
MEM 1173.726562 1626202337.8304
MEM 1170.292969 1626202337.9386
MEM 1152.937500 1626202338.0434
MEM 1137.613281 1626202338.1525
MEM 1133.718750 1626202338.2621
MEM 1128.878906 1626202338.3713
MEM 1081.304688 1626202338.5004
MEM 1092.941406 1626202338.6066
MEM 1079.453125 1626202338.7155
MEM 1060.921875 1626202338.8265
MEM 1076.921875 1626202338.9356
MEM 1097.867188 1626202339.0444
MEM 1096.886719 1626202339.1532
MEM 1079.445312 1626202339.2617
MEM 1083.207031 1626202339.3694
MEM 1060.921875 1626202339.4782
MEM 1039.351562 1626202339.5927
MEM 1012.578125 1626202339.6991
MEM 989.492188 1626202339.8031
MEM 966.074219 1626202339.9139
MEM 970.570312 1626202340.0228
MEM 983.113281 1626202340.1304
MEM 997.488281 1626202340.2405
MEM 978.246094 1626202340.3523
MEM 944.382812 1626202340.4664
MEM 917.363281 1626202340.5836
MEM 896.410156 1626202340.6939
MEM 871.484375 1626202340.8021
MEM 853.742188 1626202340.9109
MEM 824.667969 1626202341.0206
MEM 812.109375 1626202341.1265
MEM 811.558594 1626202341.2387
MEM 825.894531 1626202341.3455
MEM 831.667969 1626202341.4562
MEM 835.667969 1626202341.5659
MEM 821.230469 1626202341.6763
MEM 821.988281 1626202341.7825
MEM 831.101562 1626202341.8876
MEM 830.191406 1626202341.9970
MEM 828.746094 1626202342.1255
MEM 839.875000 1626202342.2296
MEM 851.191406 1626202342.3411
MEM 854.585938 1626202342.4464
MEM 856.617188 1626202342.5569
MEM 859.871094 1626202342.6632
MEM 853.351562 1626202342.7700
MEM 841.992188 1626202342.8766
MEM 813.792969 1626202342.9848
MEM 788.777344 1626202343.0933
MEM 770.261719 1626202343.1998
MEM 758.976562 1626202343.3070
MEM 743.542969 1626202343.4205
MEM 725.492188 1626202343.5596
MEM 729.007812 1626202343.6682
MEM 739.468750 1626202343.7770
MEM 749.476562 1626202343.8948
MEM 760.019531 1626202344.0039
MEM 774.226562 1626202344.1135
MEM 773.250000 1626202344.2380
MEM 768.765625 1626202344.3948
MEM 733.656250 1626202344.5081
MEM 698.457031 1626202344.6307
MEM 658.394531 1626202344.7489
MEM 625.527344 1626202344.9554
MEM 634.000000 1626202345.0665
MEM 611.226562 1626202345.1781
MEM 604.582031 1626202345.2883
MEM 609.089844 1626202345.3981
MEM 593.929688 1626202345.5081
MEM 587.015625 1626202345.6191
MEM 590.382812 1626202345.7250
MEM 585.535156 1626202345.8461
MEM 597.765625 1626202345.9556
MEM 611.351562 1626202346.0640
MEM 619.031250 1626202346.1725
MEM 616.578125 1626202346.2973
MEM 623.578125 1626202346.4202
MEM 627.039062 1626202346.5248
MEM 628.554688 1626202346.6384
MEM 637.187500 1626202346.7467
MEM 632.144531 1626202346.8589
MEM 622.656250 1626202346.9672
MEM 617.808594 1626202347.0743
MEM 611.992188 1626202347.1825
MEM 605.066406 1626202347.2918
MEM 594.851562 1626202347.3972
MEM 570.816406 1626202347.5048
MEM 562.300781 1626202347.6136
MEM 553.855469 1626202347.7366
MEM 534.292969 1626202347.8494
MEM 505.781250 1626202347.9602
MEM 475.664062 1626202348.0720
MEM 468.867188 1626202348.1797
MEM 470.437500 1626202348.3245
MEM 470.457031 1626202348.6683
MEM 476.195312 1626202348.7804
MEM 483.855469 1626202348.8931
MEM 489.003906 1626202349.0001
MEM 492.425781 1626202349.1092
MEM 495.210938 1626202349.2207
MEM 500.542969 1626202349.3252
MEM 509.570312 1626202349.4380
MEM 521.222656 1626202349.5501
MEM 527.128906 1626202349.6619
MEM 542.296875 1626202349.7726
MEM 560.156250 1626202349.8824
MEM 576.074219 1626202349.9947
MEM 586.859375 1626202350.1365
MEM 595.839844 1626202350.2473
MEM 605.542969 1626202350.3537
MEM 611.609375 1626202350.5021
MEM 617.972656 1626202350.6136
MEM 623.574219 1626202350.7219
MEM 631.742188 1626202350.8486
MEM 634.585938 1626202350.9574
MEM 636.929688 1626202351.0968
MEM 641.417969 1626202351.2066
MEM 652.269531 1626202351.3335
MEM 659.730469 1626202351.4459
MEM 666.585938 1626202351.5583
MEM 666.687500 1626202351.6925
MEM 669.277344 1626202351.8260
MEM 673.738281 1626202351.9368
MEM 677.648438 1626202352.0513
MEM 683.953125 1626202352.1646
MEM 686.554688 1626202352.2849
MEM 689.812500 1626202352.3976
MEM 694.328125 1626202352.5026
MEM 699.023438 1626202352.6237
MEM 706.730469 1626202352.7672
MEM 712.246094 1626202352.8743
MEM 720.914062 1626202352.9855
MEM 727.839844 1626202353.0929
MEM 731.390625 1626202353.2021
MEM 735.660156 1626202353.3114
MEM 740.523438 1626202353.4265
MEM 743.128906 1626202353.5439
MEM 747.925781 1626202353.6519
MEM 752.324219 1626202353.7663
MEM 757.519531 1626202353.8723
MEM 768.257812 1626202353.9820
MEM 779.085938 1626202354.0952
MEM 788.191406 1626202354.2011
MEM 798.367188 1626202354.3138
MEM 806.640625 1626202354.4357
MEM 806.640625 1626202354.5481
MEM 815.527344 1626202354.6546
MEM 827.031250 1626202354.7646
MEM 836.000000 1626202354.8761
MEM 846.574219 1626202354.9872
MEM 859.019531 1626202355.0985
MEM 868.027344 1626202355.2067
MEM 876.050781 1626202355.3166
MEM 883.109375 1626202355.4256
MEM 898.855469 1626202355.5349
MEM 916.699219 1626202355.6418
MEM 930.386719 1626202355.7514
MEM 938.378906 1626202355.8629
MEM 941.976562 1626202355.9760
MEM 944.078125 1626202356.1296
MEM 944.078125 1626202356.3141
MEM 946.601562 1626202356.4277
MEM 952.679688 1626202356.5507
MEM 953.703125 1626202356.6616
MEM 957.546875 1626202356.7819
MEM 965.101562 1626202356.8976
MEM 970.269531 1626202357.0083
MEM 975.093750 1626202357.1239
MEM 981.054688 1626202357.4332
MEM 981.601562 1626202357.5574
MEM 982.257812 1626202357.6956
MEM 983.617188 1626202357.8282
MEM 984.570312 1626202358.0032
MEM 991.230469 1626202358.1121
MEM 999.554688 1626202358.2229
MEM 1001.820312 1626202358.3771
MEM 1001.820312 1626202358.4915
MEM 1002.570312 1626202358.6691
MEM 1003.867188 1626202358.7789
MEM 1008.449219 1626202358.8899
MEM 1013.085938 1626202359.0173
MEM 1013.144531 1626202359.2181
MEM 1013.578125 1626202359.3480
MEM 1015.875000 1626202359.5611
MEM 1016.820312 1626202359.7412
MEM 1020.980469 1626202359.8554
MEM 1025.007812 1626202359.9749
MEM 1031.914062 1626202360.0839
MEM 1034.808594 1626202360.2024
MEM 1037.242188 1626202360.3278
MEM 1043.269531 1626202360.4377
MEM 1051.121094 1626202360.6021
MEM 1051.968750 1626202360.7153
MEM 1057.824219 1626202360.8244
MEM 1062.351562 1626202360.9594
MEM 1068.566406 1626202361.0684
MEM 1078.113281 1626202361.1733
MEM 1078.117188 1626202361.3155
MEM 1083.835938 1626202361.4241
MEM 1091.250000 1626202361.5369
MEM 1092.687500 1626202361.8020
MEM 1094.218750 1626202361.9115
MEM 1094.781250 1626202362.0324
MEM 1104.203125 1626202362.1686
MEM 1108.527344 1626202362.2789
MEM 1115.109375 1626202362.3926
MEM 1117.867188 1626202362.5140
MEM 1123.621094 1626202362.6827
MEM 1132.851562 1626202362.7944
MEM 1139.539062 1626202362.9057
MEM 1145.050781 1626202363.0146
MEM 1154.250000 1626202363.1311
MEM 1163.449219 1626202363.2391
MEM 1172.023438 1626202363.3505
MEM 1183.175781 1626202363.4583
MEM 1193.613281 1626202363.5716
MEM 1201.261719 1626202363.6768
MEM 1209.957031 1626202363.7873
MEM 1218.742188 1626202363.8933
MEM 1228.058594 1626202364.0050
MEM 1234.230469 1626202364.1156
MEM 1239.691406 1626202364.2247
MEM 1244.722656 1626202364.3294
MEM 1251.628906 1626202364.4400
MEM 1261.660156 1626202364.5488
MEM 1269.011719 1626202364.6583
MEM 1279.792969 1626202364.7668
MEM 1295.855469 1626202364.8766
MEM 1314.769531 1626202364.9870
MEM 1330.332031 1626202365.0906
MEM 1342.207031 1626202365.1986
MEM 1352.832031 1626202365.3067
MEM 1367.460938 1626202365.4152
MEM 1378.574219 1626202365.5251
MEM 1393.480469 1626202365.6321
MEM 1409.492188 1626202365.7432
MEM 1427.261719 1626202365.8511
MEM 1444.910156 1626202365.9621
MEM 1460.949219 1626202366.0713
MEM 1475.367188 1626202366.1789
MEM 1489.332031 1626202366.2900
MEM 1503.371094 1626202366.3967
MEM 1520.574219 1626202366.5097
MEM 1539.917969 1626202366.6186
MEM 1560.144531 1626202366.7265
MEM 1576.222656 1626202366.8370
MEM 1592.863281 1626202366.9445
MEM 1608.597656 1626202367.0511
MEM 1630.199219 1626202367.1598
MEM 1653.003906 1626202367.2702
MEM 1675.382812 1626202367.3777
MEM 1675.882812 1626202367.4848
MEM 1643.496094 1626202367.5976
MEM 1627.816406 1626202367.7076
MEM 1617.273438 1626202367.8361
MEM 1627.640625 1626202367.9460
MEM 1603.445312 1626202368.0522
MEM 1594.820312 1626202368.1619
MEM 1581.363281 1626202368.2682
MEM 1560.445312 1626202368.3719
MEM 1530.273438 1626202368.4769
MEM 1496.687500 1626202368.5860
MEM 1458.062500 1626202368.6903
MEM 1416.730469 1626202368.8021
MEM 1403.875000 1626202368.9096
MEM 1387.906250 1626202369.0154
MEM 1381.750000 1626202369.1227
MEM 1388.894531 1626202369.2265
MEM 1370.769531 1626202369.3349
MEM 1363.871094 1626202369.4415
MEM 1334.449219 1626202369.5588
MEM 1316.792969 1626202369.6655
MEM 1286.875000 1626202369.7768
MEM 1276.234375 1626202369.8890
MEM 1260.199219 1626202369.9930
MEM 1239.558594 1626202370.0992
MEM 1239.656250 1626202370.2092
MEM 1244.773438 1626202370.3185
MEM 1242.496094 1626202370.4268
MEM 1243.300781 1626202370.5397
MEM 1234.621094 1626202370.6451
MEM 1237.093750 1626202370.7499
MEM 1219.664062 1626202370.8645
MEM 1202.984375 1626202370.9704
MEM 1177.191406 1626202371.0749
MEM 1185.007812 1626202371.1790
MEM 1204.453125 1626202371.2888
MEM 1212.808594 1626202371.3977
MEM 1221.144531 1626202371.5071
MEM 1223.628906 1626202371.6728
MEM 1225.949219 1626202371.7792
MEM 1235.046875 1626202371.8874
MEM 1235.148438 1626202371.9917
MEM 1241.160156 1626202372.1147
MEM 1254.578125 1626202372.2226
MEM 1266.832031 1626202372.3325
MEM 1272.542969 1626202372.4540
MEM 1279.707031 1626202372.5811
MEM 1290.140625 1626202372.7076
MEM 1298.371094 1626202372.8177
MEM 1308.406250 1626202372.9401
MEM 1321.375000 1626202373.0468
MEM 1338.992188 1626202373.1519
MEM 1336.707031 1626202373.2589
MEM 1354.964844 1626202373.3694
MEM 1357.742188 1626202373.4890
MEM 1374.738281 1626202373.5980
MEM 1378.847656 1626202373.7065
MEM 1385.597656 1626202373.8167
MEM 1388.531250 1626202373.9221
MEM 1399.164062 1626202374.0532
MEM 1411.644531 1626202374.1642
MEM 1417.613281 1626202374.2712
MEM 1423.968750 1626202374.3845
MEM 1428.980469 1626202374.4935
MEM 1408.488281 1626202374.6019
MEM 1377.058594 1626202374.7153
MEM 1334.339844 1626202374.8490
MEM 1325.957031 1626202374.9587
MEM 1322.386719 1626202375.0750
MEM 1327.726562 1626202375.1868
MEM 1310.019531 1626202375.3230
MEM 1304.074219 1626202375.4499
MEM 1313.976562 1626202375.5606
MEM 1314.476562 1626202375.6691
MEM 1304.207031 1626202375.7981
MEM 1316.171875 1626202375.9042
MEM 1321.792969 1626202376.0138
MEM 1327.187500 1626202376.1227
MEM 1337.949219 1626202376.2282
MEM 1345.730469 1626202376.3378
MEM 1348.179688 1626202376.4446
MEM 1333.664062 1626202376.5488
MEM 1322.117188 1626202376.6772
MEM 1307.214844 1626202376.7958
MEM 1303.257812 1626202376.9058
MEM 1303.457031 1626202377.0158
MEM 1292.972656 1626202377.1206
MEM 1276.515625 1626202377.2271
MEM 1276.769531 1626202377.3386
MEM 1263.449219 1626202377.4453
MEM 1244.683594 1626202377.5600
MEM 1247.109375 1626202377.6696
MEM 1251.648438 1626202377.7777
MEM 1251.484375 1626202377.8871
MEM 1251.695312 1626202377.9958
MEM 1243.570312 1626202378.1039
MEM 1220.816406 1626202378.2201
MEM 1190.828125 1626202378.3242
MEM 1163.968750 1626202378.4524
MEM 1156.367188 1626202378.5624
MEM 1159.546875 1626202378.6710
MEM 1154.867188 1626202378.7884
MEM 1153.660156 1626202378.8939
MEM 1149.503906 1626202379.0028
MEM 1139.417969 1626202379.1109
MEM 1143.503906 1626202379.2180
MEM 1128.535156 1626202379.3223
MEM 1107.765625 1626202379.4262
MEM 1079.320312 1626202379.5443
MEM 1080.082031 1626202379.6560
MEM 1059.558594 1626202379.7633
MEM 1037.246094 1626202379.8743
MEM 1049.742188 1626202379.9791
MEM 1056.636719 1626202380.1094
MEM 1058.320312 1626202380.2213
MEM 1067.582031 1626202380.3279
MEM 1070.808594 1626202380.4358
MEM 1064.484375 1626202380.5530
MEM 1040.507812 1626202380.6725
MEM 1016.289062 1626202380.7759
MEM 1003.574219 1626202380.8821
MEM 999.906250 1626202380.9879
MEM 990.285156 1626202381.0933
MEM 991.523438 1626202381.1983
MEM 973.003906 1626202381.3032
MEM 947.035156 1626202381.4240
MEM 929.058594 1626202381.5296
MEM 925.828125 1626202381.6402
MEM 926.667969 1626202381.7586
MEM 923.359375 1626202381.8702
MEM 905.281250 1626202381.9789
MEM 885.285156 1626202382.0899
MEM 891.378906 1626202382.2073
MEM 897.343750 1626202382.3196
MEM 902.148438 1626202382.4258
MEM 909.828125 1626202382.5332
MEM 921.750000 1626202382.6415
MEM 927.488281 1626202382.7483
MEM 912.500000 1626202382.8563
MEM 911.718750 1626202382.9652
MEM 909.710938 1626202383.0701
MEM 885.253906 1626202383.1828
MEM 859.628906 1626202383.2920
MEM 830.996094 1626202383.4009
MEM 804.437500 1626202383.5054
MEM 771.457031 1626202383.6087
MEM 743.703125 1626202383.7151
MEM 729.214844 1626202383.8204
MEM 723.878906 1626202383.9325
MEM 699.972656 1626202384.0407
MEM 675.003906 1626202384.1456
MEM 651.429688 1626202384.2546
MEM 637.078125 1626202384.3759
MEM 617.097656 1626202384.4808
MEM 616.972656 1626202384.6069
MEM 625.082031 1626202384.7396
MEM 639.078125 1626202384.8472
MEM 647.531250 1626202384.9522
